ESTADO,MUNICIPIO,LOCALIDAD,RNPA,TITULAR,ESPECIE,AREA,FECHA_INICIO,FECHA_TERMINO
VERACRUZ,TLACOTALPAN,TLACOTALPAN,3009003165,BENITO PONCE SILVA,ESCAMA,RIO PAPALOAPAN DEL RANCHO LA CALAVERA AL RANCHO LA GALERA Y RIO SAN JUAN DE TLACOTALPAN A CASAS VIEJAS,8/30/2012,8/29/2014
YUCATAN,DZILAM DE BRAVO,DZILAM DE BRAVO,3102001348,BENITO PALMA CANTO,PULPO,AGUAS NACIONALES DEL ESTADO DE YUCATAN,7/25/2012,7/24/2014
YUCATAN,DZILAM DE BRAVO,DZILAM DE BRAVO,3102001348,BENITO PALMA CANTO,PULPO,AGUAS NACIONALES DEL ESTADO DE YUCATAN,7/25/2012,7/24/2014
YUCATAN,DZILAM DE BRAVO,DZILAM DE BRAVO,3102001348,BENITO PALMA CANTO,PULPO,AGUAS NACIONALES DEL ESTADO DE YUCATAN,7/25/2012,7/24/2014
YUCATAN,DZILAM DE BRAVO,DZILAM DE BRAVO,3102001348,BENITO PALMA CANTO,PULPO,AGUAS NACIONALES DEL ESTADO DE YUCATAN,7/25/2012,7/24/2014
OAXACA,SALINA CRUZ,SALINA CRUZ,2005003997,BENITO MARTINEZ CRUZ,ESCAMA MARINA,"LITORAL DEL ESTADO DE OAXACA, DE BARRA DE SAN FRANCISCO A MORRO AYUTA",12/1/2011,11/30/2015
VERACRUZ,COATZACOALCOS,VILLA ALLENDE,3003000597,BENITO GONZALEZ MONDRAGON ,ESCAMA,RIBERA DEL GOLFO DE MEXICO DE BARRA DE TONALA A JICACAL,3/15/2012,3/14/2014
BAJA CALIFORNIA SUR,MULEGE,SANTA ROSALIA,312003056,BENITO DE JESÚS AGUILAR AMAO,CALAMAR,EN LA JURISDICCIÓN MPIO. DE MULEGE,12/6/2011,1/31/2014
VERACRUZ,PUEBLO VIEJO,EJIDO GONZALEZ ORTEGA,3012000257,BENITO CONTRERAS DIMAS,ESCAMA,RIO PANUCO DE PUNTA ARENAS A POTRERO DE ISLETA,8/22/2012,8/21/2014
TAMAULIPAS,MADERO,,2808002543,BASILIO REYNAGA MARTINEZ,ESCAMA MARINA,GOLFO DE MEXICO EN EL LITORAL DEL ESTADO DE TAMAULIPAS,8/2/2010,8/1/2014
GUANAJUATO,ACAMBARO,SANTA INES,1100001302,"BASE PESQUERA SANTA INES, S.P.R. DE R.L.",ESCAMA DE AGUA DULCE,PRESA SOLIS,5/1/2011,4/30/2015
CAMPECHE,CHAMPOTON,CHAMPOTON,404002750,BARTOLO YESCAS SANTOS,TIBURON,LITORAL DEL ESTADO DE CAMPECHE,10/14/2011,4/13/2014
GUERRERO,SAN MARCOS,LAS RAMADITAS,1201008057,"BARRA DE SANTA ROSA, S.C. DE R.L.",ESCAMA DE AGUA DULCE,LAGUNA DE TECOMATE PESQUERIAS,9/3/2012,9/2/2017
NAYARIT,SAN BLAS,SAN BLAS,1802002798,BALTAZAR ORDOÑEZ CABRALES,ESCAMA MARINA,"AGUAS DE JURISDICCIÓN FEDERAL DEL LITORAL DEL OCÉANO PACÍFICO ADYACENTES AL ESTADO DE NAYARIT, SE PROHIBE LA PESCA EN EL MAR TERRITORIAL DE LOS ARCHIPIELAGOS DE LAS ISLAS REVILLAGIGEDO, EN UNA FRANJA DE 12 MILLAS ALREDEDOR DE LA COSTA DE CADA UN DE LAS ISLA.",11/28/2012,11/27/2014
BAJA CALIFORNIA,ENSENADA,EL ROSARIO,203127105,"BAJA DESERT, S.P.R. DE R.L.",ESCAMA MARINA,AGUAS DE JURISDICCION FEDERAL DEL OCEANO PACIFICO DE LA COSTA OESTE DE BAJA CALIFORNIA,8/9/2012,8/8/2016
GUERRERO,LA UNION,LOS LLANOS DE TEMALHUACAN,1202001069,BAHIA DE PETACALCO S.C. DE R.L. DE C.V.,PULPO,"BANCOS LOCALIZADOS DE CHUTLA,CAPIRE Y SALADITA (LITORAL DEL ESTADO DE GUERRERO)",9/14/2011,9/13/2015
GUERRERO,UNION,LOS LLANOS DE TEMALHUACAN,1202001069,BAHIA DE PETACALCO S.C. DE R.L. DE C.V.,OSTION DE ROCA,BANCOS LOCALIZADOS DE PUNTA TRONCONES HASTA CHANTECUAN (LITORAL DEL ESTADO DE GUERRERO),9/14/2011,9/13/2015
GUERRERO,LA UNION,LOS LLANOS DE TEMALHUACAN,1202001069,BAHIA DE PETACALCO S.C. DE R.L. DE C.V.,ESCAMA,LITORAL DEL ESTADO DE GUERRERO,9/14/2011,9/13/2015
CAMPECHE,CHAMPOTON,CHAMPOTON,404001232,AVIEZER JESUS CAB AKE,ESCAMA MARINA,LITORAL DEL ESTADO DE CAMPECHE,12/15/2012,12/14/2014
CAMPECHE,CHAMPOTON,SEYBAPLAYA,403001258,AURI ESTELA SONDA MARTINEZ,PULPO,LITORAL DEL ESTADO DE CAMPECHE,10/3/2012,10/2/2014
CAMPECHE,CHAMPOTON,SEYBAPLAYA,403001258,AURI ESTELA SONDA MARTINEZ,ESCAMA MARINA,LITORAL DEL ESTADO DE CAMPECHE,10/3/2012,10/2/2014
VERACRUZ,OZULUAMA,SAN LUCIANO,3004000547,AURELIO SANCHEZ DEL ANGEL,JAIBA,LAGUNA DE TAMIAHUA DE BUSTOS A JOBOS,1/30/2012,1/29/2014
VERACRUZ,OZULUAMA,SAN LUCIANO,3004000547,AURELIO SANCHEZ DEL ANGEL,ESCAMA,LAGUNA DE TAMIAHUA DE BUSTOS A JOBOS,1/30/2012,1/29/2014
CAMPECHE,CHAMPOTON ,SEYBAPLAYA ,403002322,AURELIO REBOLLEDO GOMEZ,PULPO,LITORAL DEL ESTADO DE CAMPECHE,8/13/2012,8/12/2014
CAMPECHE,CHAMPOTON ,SEYBAPLAYA ,403002322,AURELIO REBOLLEDO GOMEZ,ESCAMA MARINA,LITORAL DEL ESTADO DE CAMPECHE,8/13/2012,8/12/2014
NAYARIT,BAHIA DE BANDERAS,LA CRUZ DE HUANACAXTLE,1807000557,AURELIANO RAMOS FRANCO,ESCAMA MARINA,AGUAS NACIONALES DEL LITORAL DEL ESTADO DE NAYARIT,3/20/2013,2/14/2017
BAJA CALIFORNIA SUR,LORETO,LORETO,306001223,AURELIA OSUNA TALAMANTES,ESCAMA,"JURISDICCIÓN DEL MUNICIPIO DE LORETO, EDO. DE B.C.S.",4/19/2012,4/18/2014
SINALOA,MAZATLÁN,,2508004831,AUDOMARO PEREZ SANCHEZ,ESCAMA MARINA,LITORAL DEL OCEANO PACIFICO EN EL ESTADO DE SINALOA,4/26/2010,4/25/2014
CAMPECHE,CARMEN,CD. DEL CARMEN,402005763,ATASTILLO DE B. S. DE S.C. DE R.L. DE C.V.,ESCAMA MARINA,LITORAL DEL ESTADO DE CAMPECHE,3/14/2012,3/13/2014
TAMAULIPAS,ALDAMA,EJIDO MORON,2801001252,ASUNCION RIOS CARDIEL,ESCAMA MARINA,GOLFO DE MEXICO EN EL LITORAL DEL ESTADO DE TAMAULIPAS,9/27/2012,9/26/2014
BAJA CALIFORNIA,ENSENADA,EL ROSARIO,203004726,"ASOCIACION PESQUERA REGASA No.2,S.P.R. DE R.L.",LANGOSTA ROJA,"AGUAS DE JURISDICCIÓN ADYACENTES AL ESTAADO DE BAJA CALIFORNIA, EN LAS COORDENADAS GEOGRÁFICAS SIGUIENTES:   29° 42' 53"" L.N, 115° 38' 55"" L.W., 29° 47' 15"" L.N., 115° 41' 30"" L.W., 29° 46' 34"" L.N., 115° 50' 16"" L.W., 29° 42' 07"" L.N., 115° 50' 27"" L.W., 29° 40' 37"" L.N., 115° 45' 57"" L.W.",8/24/2012,8/23/2032
BAJA CALIFORNIA,ENSENADA,EL ROSARIO,203004726,"ASOCIACION PESQUERA REGASA No.2,S.P.R. DE R.L.",ABULON,CORDENADAS ,5/10/2011,5/9/2015
BAJA CALIFORNIA,ENSENADA,,203126503,"ASOCIACION PESQUERA ESPECIALIZADA EL ROSARIO, S.P.R. DE R.L.",ERIZO ROJO,COORDENADAS,1/28/2010,1/27/2014
BAJA CALIFORNIA,ENSENADA,EL ROSARIO,203126487,"ASOCIACION EJIDAL JAMAR, S.P.R. DE R.L.",ERIZO ROJO,COORDENADAS,5/25/2011,5/24/2015
BAJA CALIFORNIA ,ENSENADA ,EL  ROSARIO  ,203009105,"ASOCIACION ARVI, SPR DEL RL",ERIZO ROJO,CORDENADAS ,7/9/2010,08/072014
BAJA CALIFORNIA,ENSENADA,EL ROSARIO,203009105,"ASOCIACION ARVI, S.P.R. DE R.L.",PEPINO DE MAR,"AGUAS DE JURISDICCIÓN FEDERAL DEL ESTADO DE BAJA CALIFORNIA, ESPECIFICAMENTE EN LAS COORDENADAS GEOGRÁFICAS SIGUIENTES:",10/31/2012,10/30/2014
BAJA CALIFORNIA,ENSENADA,EL ROSARIO,203009105,"ASOCIACION ARVI, S.P.R. DE R.L.",ESCAMA MARINA,AGUAS DE JURISDICCION FEDERAL DEL OCEANO PACIFICO DE LA COSTA OESTE DE BAJA CALIFORNIA,9/26/2012,9/25/2016
BAJA CALIFORNIA,ENSENADA,EL ROSARIO,203009105,"ASOCIACION ARVI, S.P.R. DE R.L.",CANGREJO,COORDENADAS,9/26/2012,9/25/2016
BAJA CALIFORNIA,ENSENADA,,203009949,ASOC.PESQ. MORTERA DE LEYVA S.P.R. DE R.L. ,ERIZO ROJO,COORDENADAS,7/5/2010,7/4/2014
BAJA CALIFORNIA SUR,MULEGE,GUERRERO NEGRO,304000292,ARTURO RODRIGUEZ NAZARIT,JAIBA,"LAGUNA OJO DE LIEBRE, MPIO DE MULEGE",12/1/2011,1/31/2014
BAJA CALIFORNIA SUR,MULEGE,GUERRERO NEGRO,304000292,ARTURO RODRIGUEZ NAZARIT,CALAMAR GIGANTE,"AGUAS DE JURISDICCIÓN FEDERAL DEL LITORAL DEL OCÉANO PACÍFICO ADYACENTES AL MUNICIPIO DE MULEGE, EN EL ESTADO DE BAJA CALIFORNIA SUR",3/23/2012,3/22/2014
BAJA CALIFORNIA SUR,MULEGE,GUERRERO NEGRO,304000292,ARTURO RODRIGUEZ NAZARIT,ALMEJA MANO DE LEON,"LAGUNA OJO DE LIEBRE, MPIO. DE MULEGE, EDO. DE B.C.S.",8/2/2012,8/1/2014
BAJA CALIFORNIA SUR,MULEGE,GUERRERO NEGRO,304000292,ARTURO RODRIGUEZ NAZARIT,ALMEJA MANO DE LEON,"LAGUNA OJO DE LIEBRE, MPIO. DE MULEGE, EDO. DE B.C.S.",8/2/2012,8/1/2014
BAJA CALIFORNIA SUR,MULEGE,GUERRERO NEGRO,304000292,ARTURO RODRIGUEZ NAZARIT,ALMEJA CHOCOLATA,"LAGUNA OJO DE LIEBRE, MPIO DE MULEGE",12/1/2011,1/31/2014
BAJA CALIFORNIA SUR,COMONDU,PTO. ADOLFO LOPEZ MATEOS ,312001225,ARTURO NAVARRO SÁNCHEZ,CALAMAR GIGANTE,"AGUAS DE JURISDICCIÓN FEDERAL DEL LITORAL DEL OCÉANO PACÍFICO, ADYACENTES AL MUNICIPIO DE COMONDU, EN EL ESTADO DE BAJA CALIDORNIA SUR",5/25/2012,5/24/2014
BAJA CALIFORNIA SUR,COMONDÚ,PTO. ADOLFO LOPEZ MATEOS ,312001225,ARTURO NAVARRO SANCHEZ,TIBURON,MPIOS  DE COMONDU Y  MULEGE ,8/8/2011,4/30/2014
BAJA CALIFORNIA SUR,COMONDÚ,PTO. ADOLFO LOPEZ MATEOS ,312001225,ARTURO NAVARRO SANCHEZ,LISA,"EN LA JURISDICCIÓN DEL COMUNDÚ, EDO. DE B.C.S.",8/7/2012,8/6/2014
BAJA CALIFORNIA SUR,COMONDÚ,PTO. A. LOPEZ MATEOS,312001225,ARTURO NAVARRO SANCHEZ,ESCAMA,EN LA JURISDICCIÓN DE LOS MPIOS DE COMONDÚ Y MULEGE,8/17/2012,8/16/2014
GUERRERO,ACAPULCO DE JUAREZ,ACAPULCO DE JUAREZ,1201004122,ARTURO MAYO FLORES,ESCAMA,LITORAL DEL ESTADO DE GUERRERO,9/21/2011,9/20/2016
NAYARIT,TECUALA,COACOYOTL ,1803001120,ARTURO LOPEZ MELENDREZ,ESCAMA MARINA,AGUAS DE JURISDICCION FEDERAL DEL LITORAL DEL ESTADO DE NAYARIT,9/23/2011,9/22/2015
BAJA CALIFORNIA,ENSENADA,ENSENADA,203010954,ARTURO DELGADO GONZALEZ,TIBURON,LITORAL DEL ESTADO DE BAJA CALIFORNIA,9/8/2010,4/30/2014
BAJA CALIFORNIA,ENSENADA,,203010954,ARTURO DELGADO GONZALEZ,ALMEJA CHOCOLATA,LAGUNA MANUELA Y ESTERO SAN JOSE,1/15/2010,1/14/2014
NAYARIT ,JALA ,SANTA FE,1804001335,"ARROYO SANTA FE, S.C. DE R.L.",ESCAMA DE AGUA DULCE,AGUAS DE JURISDICCION FEDERAL,7/20/2011,7/19/2014
NAYARIT,SANTIAGO IXCUINTLA,PALMAR DE CUAUTLA,1803000759,ARNULFO PONCE MEDINA,ESCAMA MARINA,AGUAS NACIONALES DEL LITORAL  DEL ESTADO DE NAYARIT,4/24/2012,4/23/2016
BAJA CALIFORNIA SUR,LA PAZ,LOS BARRILES ,305006074,ARNULFO LUCERO COSIO,CARNADA VIVA,JURISDICCIÓN DE LOS MPIO DE LA PAZ Y LOS CABOS,9/17/2012,9/16/2014
TAMAULIPAS,NVA. CD. GUERRERO,NVA. CD. GUERRERO,2805000656,ARNULFO JESUS MARTINEZ ,ESCAMA DE AGUA DULCE,PRESA INTERNACIONAL FALCON EN LA JURISDICCION DE LA OFICINA DE PESCA EN NUEVA CD. GUERRERO,2/23/2011,2/22/2016
TAMAULIPAS,NVA. CD. GUERRERO,NVA. CD. GUERRERO,2805000657,ARNULFO JESUS MARTINEZ ,ESCAMA DE AGUA DULCE,PRESA INTERNACIONAL FALCON EN LA JURISDICCION DE LA OFICINA DE PESCA EN NUEVA CD. GUERRERO,2/23/2011,2/22/2016
TAMAULIPAS,NVA. CD. GUERRERO,NVA. CD. GUERRERO,2805000658,ARNULFO JESUS MARTINEZ ,ESCAMA DE AGUA DULCE,PRESA INTERNACIONAL FALCON EN LA JURISDICCION DE LA OFICINA DE PESCA EN NUEVA CD. GUERRERO,2/23/2011,2/22/2016
TAMAULIPAS,NVA. CD. GUERRERO,NVA. CD. GUERRERO,2805000659,ARNULFO JESUS MARTINEZ ,ESCAMA DE AGUA DULCE,PRESA INTERNACIONAL FALCON EN LA JURISDICCION DE LA OFICINA DE PESCA EN NUEVA CD. GUERRERO,2/23/2011,2/22/2016
TAMAULIPAS,NVA. CD. GUERRERO,NVA. CD. GUERRERO,2805000660,ARNULFO JESUS MARTINEZ ,ESCAMA DE AGUA DULCE,PRESA INTERNACIONAL FALCON EN LA JURISDICCION DE LA OFICINA DE PESCA EN NUEVA CD. GUERRERO,2/23/2011,2/22/2016
SINALOA,MAZATLÁN,CHAMETLA,2510001338,ELEAZAR HERNANDEZ MORALES,ESCAMA MARINA,AGUAS DE JURISDICCION FEDERAL DEL OCEANO PACIFICO  ,11/13/2012,11/12/2016
NAYARIT,COMPOSTELA,LA PEÑITA DE JALTEMBA,1801001478,ARMANDO RUELAS RIVERA,ESCAMA MARINA,AGUAS DE JURISDICCION FEDERAL DEL LITORAL DEL ESTADO DE NAYARIT,12/12/2011,12/11/2014
OAXACA,SALINA CRUZ,SALINA CRUZ,2005002650,ARMANDO PINO RODRIGUEZ,ESCAMA MARINA,"LITORAL DEL ESTADO DE OAXACA: DE BARRA DE SAN FRANCISCO A MORRO AYUTA, OAXACA",4/1/2012,3/31/2016
SINALOA,MAZATLÁN,ISLA DE LA PIEDRA,2508013196,ARMANDO PERAZA ALVAREZ,ESCAMA,AGUAS DE JURISDICCIÓN FEDERAL EN EL ESTADO DE SINALOA,5/8/2012,3/29/2014
BAJA CALIFORNIA SUR,MULEGE,MULEGE,312001993,ARMANDO NARANJO RIVERA,CALAMAR,"JURISDICCIÓN DEL MPIO DE MULEGE, EDO. DE  B.C.S. EN EL ENTENDIDO QUE EL TITULAR DEBERÁ SUJETARSE A LOS LINEAMIENTOS ESTABLECIDOS EN EL PROGRAMA DE MANEJO DE LA RESERVA DE LA BIOSFERA EL VIZCAINO PUBLICADO EN EL D.O.F.",8/7/2012,8/6/2014
BAJA CALIFORNIA SUR,COMONDÚ,PTO. SAN CARLOS,311001689,ARMANDO MEZA ARMENTA,CALAMAR,"LITORAL DEL OCEANO PACIFICO, EN LA JURISDICCIÓN DEL MPIO DE  COMONDU.",3/2/2012,3/1/2014
NAYARIT,BAHIA DE BANDERAS,PUNTA DE MITA,1807000854,ARMANDO GOMEZ GARCIA,ESCAMA MARINA,AGUAS NACIONALES DEL LITORAL DEL ESTADO DE NAYARIT,6/11/2012,6/10/2016
TAMAULIPAS ,TAMPICO,TAMPICO,2808004002,ARMANDO GARCIA BADILLO,JAIBA,"LAGUNA DE SAN ANDRES, JURISDICCION DE LA OFICINA FEDERAL DE PESCA EN EN TAMPICO",3/3/2011,3/2/2016
TAMAULIPAS ,TAMPICO,TAMPICO,2808004002,ARMANDO GARCIA BADILLO,JAIBA,"LAGUNA DE SAN ANDRES, JURISDICCION DE LA OFICINA FEDERAL DE PESCA EN EN TAMPICO",3/3/2011,3/2/2016
CAMPECHE,CHAMPOTON,VILLAMAR,404001141,ARMANDO FELIX AQUINO,ESCAMA MARINA,LITORAL DEL ESTADO DE CAMPECHE,6/20/2012,6/19/2014
CAMPECHE,CAMPECHE,CAMPECHE,401004445,ARMANDO DE LOS ANGELES GARCIA ESTRELLA,PULPO,LITORAL DEL ESTADO DE CAMPECHE,4/10/2012,4/9/2014
CAMPECHE,CAMPECHE,CAMPECHE,401004445,ARMANDO DE LOS ANGELES GARCIA ESTRELLA,ESCAMA MARINA,LITORAL DEL ESTADO DE CAMPECHE,4/10/2012,4/9/2014
BAJA CALIFORNIA,ENSENADA,,203127645,ARMANDO CORNEJO FREGOSO,JAIBA,LITORAL DEL EDO DE BAJA CAIF.,4/23/2010,4/23/2014
BAJA CALIFORNIA,ENSENADA,,203127345,ARMANDO CORNEJO FREGOSO,ESCAMA MARINA,LITORAL DEL EDO DE BAJA CAIF.,4/23/2010,4/22/2014
BAJA CALIFORNIA,ENSENADA,ENSENADA,203127345,ARMANDO CORNEJO FREGOSO,CALAMAR GIGANTE,AGUAS DE JURISDICCIÓN DEL LITORAL DEL OCEÁNO PACÍFICO ADYACENTES AL ESTADO DE BAJA CALIFORNIA ,5/18/2012,5/17/2014
BAJA CALIFORNIA,ENSENADA,ENSENADA,203127345,ARMANDO CORNEJO FREGOSO,CALAMAR GIGANTE,AGUAS DE JURISDICCIÓN FEDERAL DEL OCÉANO PACÍFICO ADYACENTES AL ESTADO DE BAJA CALIFORNIA,5/18/2012,5/17/2014
BAJA CALIFORNIA,ENSENADA,EJIDO VILLA DE JESUS  MARIA ,203127345,ARMANDO CORNEJO FREGOSO,ALMEJA CHOCOLATA,LAGUNA MANUELA Y ESTERO SAN JOSE,3/4/2011,3/3/2015
CAMPECHE,CHAMPOTON ,SEYBAPLAYA ,403002637,ARMANDO ALMEYDA PACHECO,PULPO,LITORAL DEL ESTADO DE CAMPECHE,10/17/2012,10/16/2014
NAYARIT ,TECUALA ,COACOYOTL ,1803001104,ARIEL LOPEZ MELENDRES ,ESCAMA MARINA ,AGUAS DE JURISDICCION FEDERAL DE LA LAGUNA DE  AGUA  BRAVA EN  EL  MUNICIPIO DE TECUALA NAYARIT ,9/20/2011,9/19/2015
SINALOA,MAZATLÁN,MAZATLÁN,2508012032,ARIEL AURELIO BASTIDAS,ESCAMA,AGUAS DE JURISDICCIÓN FEDERAL EN EL ESTADO DE SINALOA,5/9/2012,3/29/2014
CAMPECHE,CARMEN,SABANCUY,407000629,ARIEL  MONTES DE OCA MOLINA,ESCAMA MARINA,LITORAL DEL ESTADO DE CAMPECHE,12/10/2012,12/9/2014
SINALOA,ANGOSTURA,CHUMPOLEHUISTLE,2506001672,ARACELY ANGULO CERVANTES,RANA,"AGUAS CONTINENTALES DEL RIO MOCORITO, DISTRITO DE RIEGO NO. 74 Y NO. 10, EN EL MUNICIPIO DE  ANGOSTURA, EN EL ESTADO DE SINALOA",6/12/2012,6/11/2016
YUCATAN,PROGRESO,PROGRESO,3105006674,APOLINAR ARANDA ARANDA,PULPO,AGUAS NACIONALES DEL ESTADO DE YUCATAN,7/25/2012,7/24/2014
YUCATAN,PROGRESO,PROGRESO,3105006674,APOLINAR ARANDA ARANDA,PULPO,AGUAS NACIONALES DEL ESTADO DE YUCATAN,7/25/2012,7/24/2014
TAMAULIPAS,CAMARGO ,CAMARGO,2802000121,ANTONIO SAENZ VILLARREAL,ESCAMA DE AGUA DULCE,PRESA MARTER R. GOMEZ EN LA JURISDICCION DE LA OFICINA FEDERAL DE PESCA ,3/17/2011,3/16/2016
TAMAULIPAS,CAMARGO ,COMALES,2802000121,ANTONIO SAENZ VILLARREAL,ESCAMA DE AGUA DULCE,PRESA MARTER R. GOMEZ EN LA JURISDICCION DE LA OFICINA FEDERAL DE PESCA ,3/17/2011,3/16/2016
TAMAULIPAS,CAMARGO ,COMALES ,2802000121,ANTONIO SAENZ VILLARREAL,ESCAMA DE AGUA DULCE,PRESA MARTER R. GOMEZ EN LA JURISDICCION DE LA OFICINA FEDERAL DE PESCA ,3/17/2011,3/16/2016
BAJA CALIFORNIA,ENSENADA,,203008677,ANTONIO RUIZ HERNANDEZ,ESCAMA MARINA,LITORAL DEL ESTADO DE BAJA CALIFORNIA,1/22/2010,1/21/2014
BAJA CALIFORNIA,ENSENADA,ENSENADA ,20300867,ANTONIO RUIZ HERNANDEZ,CALAMAR GIGANTE,AGUAS DE JURISDICCION FEDERAL DEL OCEANO PACIFICO DE LA COSTA OESTE DE BAJA CALIFORNIA,10/12/2012,10/11/2016
NAYARIT,BAHIA DE BANDERAS,NUEVO CORRAL DEL RISCO,1807000086,ANTONIO RUELAS DIAZ,ESCAMA MARINA,AGUAS DE JURISDICCION FEDERAL DEL LITORAL DEL ESTADO DE NAYARIT,1/10/2013,1/9/2017
TAMAULIPAS,NVA. CD. GUERRERO,NVA. CD. GUERRERO,2805000557,ANTONIO ROBLES BENAVIDES,ESCAMA DE AGUA DULCE,"PRESA INTERNACIONAL FALCON, EN LA JURISDICCIÓN DE LA OFICINA FEDERAL DE PESCA EN NUEVA CIUDAD GUERRERO, TAM.",12/13/2011,12/12/2016
TAMAULIPAS,NVA. CD. GUERRERO,NVA. CD. GUERRERO,2805000557,ANTONIO ROBLES BENAVIDES,ESCAMA DE AGUA DULCE,"PRESA INTERNACIONAL FALCON, EN LA JURISDICCIÓN DE LA OFICINA FEDERAL DE PESCA EN NUEVA CIUDAD GUERRERO, TAM.",12/13/2011,12/12/2016
TAMAULIPAS,NVA. CD. GUERRERO,NVA. CD. GUERRERO,2805000557,ANTONIO ROBLES BENAVIDES,ESCAMA DE AGUA DULCE,"PRESA INTERNACIONAL FALCON, EN LA JURISDICCIÓN DE LA OFICINA FEDERAL DE PESCA EN NUEVA CIUDAD GUERRERO, TAM.",12/13/2011,12/12/2016
GUERRERO,BENITO JUAREZ,HACIENDA DE CABAÑAS,1204002263,ANTONIO OCAMPO SERRANO,ESCAMA,LITORAL DEL ESTADO DE GUERRERO,1/8/2013,1/7/2018
VERACRUZ,COATZACOALCOS,ALLENDE,3003002239,ANTONIO NISHIMURA RODRIGUEZ,ESCAMA,RIBERA DEL GOLFO DE MEXICO DE PUNTA SAN JUAN A BARRA DE TONALA,1/30/2012,1/29/2014
CAMPECHE,CAMPECHE,CAMPECHE,401006887,ANTONIO MIGUEL GARCIA AVILEZ,PULPO,LITORAL DEL ESTADO DE CAMPECHE,5/23/2012,5/22/2014
CAMPECHE,CAMPECHE,CAMPECHE,401006887,ANTONIO MIGUEL GARCIA AVILEZ,ESCAMA MARINA,LITORAL DEL ESTADO DE CAMPECHE,5/23/2012,5/22/2014
BAJA CALIFORNIA SUR,LA PAZ,EL CARDONAL,305004533,ANTONIO LUCERO LUCERO,ESCAMA,EN LA JURISDICCIÓN DEL MUNICIPIO DE LA PAZ,9/3/2010,9/2/2014
BAJA CALIFORNIA SUR,LA PAZ,EL CARDONAL,305004533,ANTONIO LUCERO LUCERO,ESCAMA,EN LA JURISDICCIÓN DEL MUNICIPIO DE LA PAZ,9/3/2010,9/2/2014
TAMAULIPAS,H. MATAMOROS,POBLADO ,2804001598,ANTONIO LORENZO DEL ANGEL ,ESCAMA MARINA,GOLFO DE MEXICO EN  EL LITORAL DEL  ESTADO DE TAMAULIPAS Y  LAGUNA  MADERE.,3/29/2011,3/28/2016
BAJA CALIFORNIA,MEXICALI,,207001934,ANTONIO JIMENEZ ARELLANO,ESCAMA MARINA ,LITORAL DEL ESTADO DE BAJA CALIFORNIA,5/7/2010,5/6/2010
BAJA CALIFORNIA,ENSENADA,,203012257,ANTONIO JIMENEZ ARELLANO,ESCAMA MARINA ,LITORAL DEL ESTADO DE BAJA CALIFORNIA,6/22/2010,6/23/2014
BAJA CALIFORNIA,ENSENADA,,203012257,ANTONIO JIMENEZ ARELLANO,CANGREJO,LITORAL DEL ESTADO DE BAJA CALIFORNIA,7/5/2010,7/4/2014
CAMPECHE,CHAMPOTON ,SEYBAPLAYA ,403002579,ANTONIO JESUS REBOLLEDO QUEB,PULPO,LITORAL DEL ESTADO DE CAMPECHE,9/7/2012,9/6/2014
CAMPECHE,CHAMPOTON ,SEYBAPLAYA ,403002579,ANTONIO JESUS REBOLLEDO QUEB,ESCAMA MARINA,LITORAL DEL ESTADO DE CAMPECHE,9/7/2012,9/6/2014
CAMPECHE,CALKINI,ISLA ARENA,408000941,ANTONIO JESUS NARVAEZ CRUZ,PULPO,LITORAL DEL ESTADO DE CAMPECHE,7/5/2012,7/4/2014
CAMPECHE,CALKINI,ISLA ARENA,408000941,ANTONIO JESUS NARVAEZ CRUZ,ESCAMA MARINA,LITORAL DEL ESTADO DE CAMPECHE,6/27/2012,6/26/2014
BAJA CALIFORNIA SUR,LA PAZ,,305004715,ANTONIO JAVIER LUCERO LUCERO,TIBURON,MPIOS DE LOS CABOS Y LA PAZ,6/24/2010,4/30/2014
BAJA CALIFORNIA SUR,LA PAZ,LA PAZ,305004715,ANTONIO JAVIER LUCERO LUCERO,TIBURON,MPIOS DE LOS CABOS Y LA PAZ,7/10/2012,4/30/2014
BAJA CALIFORNIA SUR,LA PAZ,,305004715,ANTONIO JAVIER LUCERO LUCERO,ESCAMA,MPIOS DE LOS CABOS Y LA PAZ,6/24/2010,6/23/2014
BAJA CALIFORNIA SUR,LA PAZ,,305004715,ANTONIO JAVIER LUCERO LUCERO,ESCAMA,MPIOS DE LOS CABOS Y LA PAZ,6/24/2010,6/23/2014
BAJA CALIFORNIA SUR,MULEGE,SANTA ROSALIA ,312002173,ANTONIO IGNACIO FISCHER LUCERO,CALAMAR,"JURISDICCIÓN DEL MPIO DE MULEGE, EDO DE B.C.S. ",6/14/2012,6/13/2014
SINALOA,MAZATLÁN,MAZATLÁN,2508012131,ANTONIO HERNANDEZ VARGAS,ESCAMA,"AGUAS DE JURISDICCIÓN FEDERAL, EN EL ESTADO DE SINALOA",5/9/2012,3/29/2014
TAMAULIPAS,TAMPICO,TAMPICO,2808001438,ANTONIO GUTIERREZ ALVAREZ,TIBURON,GOLFO DE MEXICO EN EL LITORAL DEL ESTADO DE TAMAULIPAS,3/11/2011,4/30/2015
TAMAULIPAS,TAMPICO ,TAMPICO,2808001438,ANTONIO GUTIERREZ ALVAREZ,TIBURON,GOLFO DE MEXICO EN EL LITORAL DEL ESTADO DE TAMAULIPAS,3/11/2011,4/30/2015
